X,Y
-0.042339703059595196,-0.28424461291886055
0.4230819714784986,0.2532523835683595
0.35302826251935193,-0.6965894898122129
-0.02451538197788894,-2.3626416988064687
-0.730332321887359,1.1871581712595887
1.5736802340832035,0.3594778373089207
0.657359034284321,0.588074506625928
-1.0778522118520906,0.4868714105788005
-2.745361733011539,1.4484508588956988
-1.0299483773726503,1.2900465007399053
-1.4420898681573198,2.0922259424312073
-0.6089770681614597,0.306067959217638
1.5612315537527444,-0.95562760360716
0.11711954089089438,-0.7007209361735376
-0.42275733341754484,-0.23779586191341212
0.7912786323832475,-0.5747466660132331
-0.5515586519368835,0.5307975764975341
1.088027248176258,-0.7255975981727956
-1.2426375766199496,-0.3815888200759978
0.9192786268197229,0.7036257032800447
-0.3590354305005756,-1.0661866096476615
-0.12088624672408244,1.246322258782546
0.522436673919107,-0.018167883288632725
0.3770238780742974,0.14020251685613913
-2.1115713159131135,2.031535778452777
0.16820746971694045,-2.1249650407319445
-2.6779915033963198,0.7924627227930858
-0.6809826825717331,0.886718888159743
-0.12356771492354147,-0.32710551627468787
-0.3036470015642396,1.0933902888963287
0.6252633676384776,-1.4591402591240261
-1.3560308773590484,-0.640314328840203
-1.0458124062793792,0.17955915207904818
-1.2419035146680557,1.1337445311907897
0.5656939387256938,-2.23094734610827
-1.5355651630855232,0.865771805009555
1.0694543171852489,0.556500960762649
-0.9162070816104669,0.09292482586593055
1.0716073379133568,-1.1759951558151553
0.18543605425891127,0.03132051579413705
-0.6067364532170723,1.006270191711308
-0.06034144419218174,-0.7140319417416768
-0.10729805470004875,0.5078025655659595
-0.2966422221470765,0.7138130222111195
-0.05360009261708504,0.5294207791731611
-1.4608606431610753,0.36871314778952435
0.06506324723749546,-1.6866364301062813
0.4669300021224223,-2.1773765098361797
-0.7695656739679018,0.3198234235566785
1.0338844153646887,-0.6631185702528896
-0.17235261786635536,-0.9983373467687242
0.900560192032075,-1.1249780091611403
-0.9015162981728639,1.1899726861824278
0.4748300450591254,2.2909605524879013
-1.7268661771664817,0.5655179478103924
0.3183887447263253,-0.45224401334863285
1.4278942020313994,-2.7182497452812995
-1.5800545452260704,-1.219482319331166
-1.3498588415351545,1.0946372512259426
0.48814312818371325,0.719351633309218
-0.4442576155998682,2.3541675777400255
0.35795682754370833,1.2925810939839553
0.606873084345171,-0.3405999452129546
0.9532061923503224,0.24708581077936573
-0.15971291512279073,-0.9495807007686358
-0.056323624635206924,-0.06249841151404966
3.2505807112916507,-1.914892726315073
0.19523901664418414,-0.5704226300485056
-0.8730781194161878,-0.3655914085743336
-0.11573377232485063,0.32164191961457583
-1.7911951688385355,0.8684612809830439
0.17053653782142086,-1.802886145118757
-0.10907769268628975,-0.36662523353901694
0.005067981828704493,1.2967284485682764
0.33381392954852895,0.6689384341348653
-0.8875454145010745,-0.3238380982748848
1.2401577613543249,0.633902291994322
0.569645304905422,-1.506294705145819
-0.04832960954434015,0.3668979532984463
0.15441056671745512,0.06392678038413412
-1.3978732717786726,0.7889456750039031
0.5865199701970396,0.346786678336445
-0.34957737272278444,-0.5636298503777366
-0.11358722384057238,-0.45204462381119864
-1.238876488746631,-0.5401854552954325
-0.8215796023873054,-0.21292416657430685
-1.8406349980645695,1.7717296058625283
-0.14188443824580052,0.4246366451857391
0.1835151374466215,0.679125267943908
1.308733198551845,-0.04606563089808044
1.1324590974167816,-1.342155473697037
-0.04224851059190353,0.24924457441919276
-0.5499841184920196,-1.3593931854424186
-0.13453355880368445,0.09764637004081039
-0.05344927350118933,1.2713211968990201
-0.18788453037676234,-0.1809062674248013
-0.33817788785221603,-0.04556294888742278
0.30040016773929606,-0.9750285344031663
-0.28542960130317935,-0.34538939319686396
