X,Y
-0.16319770761096442,0.7195191830951205
-1.2046759395700926,-0.4933652732441874
1.355244144685632,1.5681433645931182
1.4882865837806376,1.1191220457241293
0.22163923995503115,-0.21430629173239663
-1.4944932751223898,-1.1276678904034023
1.160681995878356,0.9157104350960898
-0.07006616372499494,-0.31332303837576514
2.413723560770054,1.8141465271108255
0.6036840713031488,0.5271097939406125
-1.591624300114064,-1.7915873664567028
-0.014230541046255797,0.2246937325789756
0.10937480424188371,0.2738481190044266
-0.28600898225503774,-0.9365959677624603
-1.3265152287894584,-2.011722554280855
-0.5870136877648475,-0.3875432406735927
0.0776768173496057,-0.21760580513942077
-0.019854088964337647,0.3357569393813625
-0.5331767577652817,-0.42182049028882745
0.16600374442519503,0.1412148535250983
1.5515466632589685,1.7213735193025204
-0.5772098014342023,-0.5361530500874225
2.158306960577563,1.4126362767838165
-0.14484901659121316,-0.5727278776896014
-1.4709277373215077,-1.1020539521373125
-0.14872918499924523,0.377926314634234
-0.021443957904376677,0.1363376721256694
-1.0272015295915427,-0.5277375728623611
-1.7778345809350404,-1.31852251841449
0.3978895022265169,0.2365317142858711
1.1523397579435912,1.3502121599214754
0.36165708182941325,0.8296086645814782
-0.7134013921104116,-1.3796005103409608
1.047873900945638,0.5033814509823595
-0.14362274867789063,-0.08840046503817847
-0.5718137407826713,-0.5995022148999883
-0.066830975315469,-0.19950531590957088
-0.012467274153055645,-0.44638926640141496
0.008959273486498375,-0.3954178780785354
-0.09044534469074979,0.2069190327934722
-0.2936699871450246,-0.6227785764326422
0.12063429388564187,-0.0727853967109073
-1.2983461321973213,-0.5619755496829764
-0.8061035731364818,-1.296732307076588
-0.35240531400486397,-0.17003973096125433
0.7905261229131486,1.4959552533351694
0.8668509150727683,0.1852550295021231
-0.14876640541553252,0.19363951571091695
-0.5911266612693675,-0.8767782837436889
-1.0234355571242766,-1.2067107910825594
1.1386333632875578,0.9864521961394381
0.18797480182290152,0.36350276218151434
0.6814197874712069,0.10927086637762679
1.1529613061039894,0.9361846128829638
0.01890395428634346,-0.1645398694910773
-0.4462970370556103,-0.6675534226322287
-1.7823515930104539,-1.7236808744702503
1.2920630588343038,0.2536432628811119
-1.0271364607292228,-0.5777946212838588
1.793849215838745,0.6094835512688234
-0.6128412322461517,-0.9270462950951716
2.399152598441503,1.7395636912938388
0.46012070609445566,0.9070230162152864
-1.3110486536388901,-1.3792859158674349
2.2975942412727215,2.1830498996547725
0.4257553784665573,0.8751105920388814
0.20728403734577766,-0.047622663817061456
1.3368109078628303,1.6097999807806498
-1.4430473207620411,-1.713924413453438
0.9330498803694381,0.5529867276061938
-0.70878484870809,-1.5021653481418575
-0.011290464876438346,0.6373129880561428
0.37650445160224505,0.20795674280859336
-0.6636833841050188,-0.6154805587788935
0.04143634362356666,0.45481756958005104
-0.9205939602191711,-1.766065600571117
-1.225842106482226,-0.45441895759685763
-1.6483917714030982,-1.547050144337266
-1.177134437786813,-1.001219655936076
0.2460982147583034,0.7277656519439275
-1.9082732643295481,-0.6584596863160762
0.7561375866577321,0.5488260494149001
-0.9299001090132774,-0.6080050452783443
-1.1374299525292613,-0.5979055990487794
-0.44909256051927465,-0.23255257344848598
